Dataset,Document_File,Generation_Time_Seconds
air-bnb-listings,document_82436.json,21.63
air-bnb-listings,document_65753.json,19.86
air-bnb-listings,document_37914.json,19.77
air-bnb-listings,document_42731.json,20.39
air-bnb-listings,document_2963.json,157.88
air-bnb-listings,document_58265.json,17.9
air-bnb-listings,document_71630.json,18.4
air-bnb-listings,document_68857.json,87.74
air-bnb-listings,document_27752.json,20.47
air-bnb-listings,document_34243.json,62.74
air-bnb-listings,document_33990.json,18.57
air-bnb-listings,document_32242.json,18.65
air-bnb-listings,document_82227.json,18.25
air-bnb-listings,document_43044.json,42.27
air-bnb-listings,document_66361.json,43.06
air-bnb-listings,document_10236.json,52.21
air-bnb-listings,document_1859.json,20.12
air-bnb-listings,document_4793.json,42.93
air-bnb-listings,document_19931.json,19.96
air-bnb-listings,document_21366.json,19.99
air-bnb-listings,document_49069.json,36.16
air-bnb-listings,document_46800.json,19.56
air-bnb-listings,document_63610.json,67.4
air-bnb-listings,document_5471.json,21.56
air-bnb-listings,document_69785.json,20.45
air-bnb-listings,document_31389.json,20.21
air-bnb-listings,document_73137.json,102.86
air-bnb-listings,document_37927.json,20.89
air-bnb-listings,document_50654.json,21.31
air-bnb-listings,document_37831.json,21.33
air-bnb-listings,document_33390.json,34.38
air-bnb-listings,document_73076.json,42.78
air-bnb-listings,document_34347.json,70.08
air-bnb-listings,document_74162.json,21.15
air-bnb-listings,document_31876.json,52.62
air-bnb-listings,document_82322.json,21.45
air-bnb-listings,document_33753.json,68.19
air-bnb-listings,document_13931.json,22.57
air-bnb-listings,document_27617.json,48.37
air-bnb-listings,document_30842.json,36.59
air-bnb-listings,document_35372.json,51.16
air-bnb-listings,document_24900.json,199.52
air-bnb-listings,document_31008.json,23.18
air-bnb-listings,document_73847.json,112.57
air-bnb-listings,document_46479.json,92.3
air-bnb-listings,document_43743.json,39.29
air-bnb-listings,document_47575.json,21.32
air-bnb-listings,document_59234.json,21.73
air-bnb-listings,document_47033.json,36.34
air-bnb-listings,document_26913.json,21.53
air-bnb-listings,document_18815.json,36.12
air-bnb-listings,document_61316.json,92.52
air-bnb-listings,document_39467.json,21.74
air-bnb-listings,document_45985.json,48.07
air-bnb-listings,document_6627.json,22.32
air-bnb-listings,document_74734.json,121.66
air-bnb-listings,document_78920.json,21.81
air-bnb-listings,document_17177.json,23.24
air-bnb-listings,document_52280.json,169.16
air-bnb-listings,document_11024.json,21.8
air-bnb-listings,document_4925.json,66.88
air-bnb-listings,document_25191.json,58.14
air-bnb-listings,document_24135.json,48.47
air-bnb-listings,document_69402.json,22.63
air-bnb-listings,document_79752.json,39.11
air-bnb-listings,document_23905.json,38.54
air-bnb-listings,document_37658.json,99.93
air-bnb-listings,document_25026.json,41.65
air-bnb-listings,document_71136.json,22.97
air-bnb-listings,document_35379.json,57.85
air-bnb-listings,document_8484.json,37.28
air-bnb-listings,document_22160.json,52.37
air-bnb-listings,document_56910.json,41.89
air-bnb-listings,document_17166.json,23.09
air-bnb-listings,document_17963.json,65.59
air-bnb-listings,document_70727.json,99.51
air-bnb-listings,document_63157.json,41.02
air-bnb-listings,document_18765.json,24.8
air-bnb-listings,document_71457.json,39.03
air-bnb-listings,document_16411.json,22.98
air-bnb-listings,document_9942.json,51.72
air-bnb-listings,document_62365.json,24.38
air-bnb-listings,document_25485.json,38.3
air-bnb-listings,document_8059.json,246.85
air-bnb-listings,document_83229.json,24.66
air-bnb-listings,document_43359.json,326.16
air-bnb-listings,document_75327.json,101.8
air-bnb-listings,document_38760.json,323.26
air-bnb-listings,document_76678.json,53.76
air-bnb-listings,document_51809.json,23.09
air-bnb-listings,document_30718.json,52.94
air-bnb-listings,document_50248.json,38.01
air-bnb-listings,document_63558.json,22.67
air-bnb-listings,document_9507.json,134.86
air-bnb-listings,document_6702.json,53.63
air-bnb-listings,document_13305.json,23.95
air-bnb-listings,document_57447.json,23.54
air-bnb-listings,document_75025.json,155.33
air-bnb-listings,document_63456.json,57.03
air-bnb-listings,document_66471.json,98.34
air-bnb-listings,document_23340.json,41.53
air-bnb-listings,document_46248.json,41.12
air-bnb-listings,document_33209.json,24.12
air-bnb-listings,document_15416.json,45.29
air-bnb-listings,document_79326.json,110.75
air-bnb-listings,document_50611.json,24.27
air-bnb-listings,document_74737.json,188.02
air-bnb-listings,document_53082.json,131.22
air-bnb-listings,document_55066.json,42.53
air-bnb-listings,document_20055.json,302.14
air-bnb-listings,document_26983.json,136.0
air-bnb-listings,document_46175.json,24.69
air-bnb-listings,document_19368.json,109.09
air-bnb-listings,document_59314.json,81.81
air-bnb-listings,document_12943.json,119.15
air-bnb-listings,document_39672.json,25.16
air-bnb-listings,document_20066.json,68.82
air-bnb-listings,document_16442.json,106.33
air-bnb-listings,document_42770.json,342.13
air-bnb-listings,document_46351.json,343.23
air-bnb-listings,document_36619.json,91.09
air-bnb-listings,document_78472.json,27.02
air-bnb-listings,document_14269.json,188.64
air-bnb-listings,document_57090.json,26.04
air-bnb-listings,document_6094.json,42.73
air-bnb-listings,document_13800.json,115.68
air-bnb-listings,document_5571.json,25.49
air-bnb-listings,document_21422.json,111.44
air-bnb-listings,document_33350.json,77.23
air-bnb-listings,document_38540.json,25.17
air-bnb-listings,document_50060.json,120.41
air-bnb-listings,document_48080.json,25.98
air-bnb-listings,document_18885.json,112.33
air-bnb-listings,document_33881.json,25.49
air-bnb-listings,document_19747.json,24.54
air-bnb-listings,document_80954.json,25.4
air-bnb-listings,document_5535.json,63.4
air-bnb-listings,document_9584.json,44.95
air-bnb-listings,document_20961.json,60.21
air-bnb-listings,document_32621.json,143.99
air-bnb-listings,document_57483.json,27.17
air-bnb-listings,document_16637.json,84.56
air-bnb-listings,document_53429.json,64.38
air-bnb-listings,document_77237.json,72.75
air-bnb-listings,document_42728.json,59.92
air-bnb-listings,document_83155.json,26.18
air-bnb-listings,document_74360.json,68.7
air-bnb-listings,document_34201.json,43.86
air-bnb-listings,document_33124.json,175.99
air-bnb-listings,document_28676.json,44.41
air-bnb-listings,document_22490.json,116.21
air-bnb-listings,document_74227.json,27.98
air-bnb-listings,document_82394.json,45.84
air-bnb-listings,document_69369.json,27.83
air-bnb-listings,document_66686.json,26.04
air-bnb-listings,document_75586.json,147.18
air-bnb-listings,document_41726.json,88.68
air-bnb-listings,document_2239.json,141.39
air-bnb-listings,document_62375.json,25.41
air-bnb-listings,document_8116.json,25.39
air-bnb-listings,document_21410.json,74.39
air-bnb-listings,document_11045.json,85.76
air-bnb-listings,document_25977.json,46.69
air-bnb-listings,document_72452.json,60.89
air-bnb-listings,document_6187.json,85.86
air-bnb-listings,document_29209.json,124.8
air-bnb-listings,document_30361.json,57.42
air-bnb-listings,document_52565.json,164.7
air-bnb-listings,document_79626.json,97.62
air-bnb-listings,document_50959.json,47.99
air-bnb-listings,document_55569.json,26.87
air-bnb-listings,document_32186.json,62.65
air-bnb-listings,document_16394.json,74.69
air-bnb-listings,document_33449.json,27.95
air-bnb-listings,document_17649.json,57.82
air-bnb-listings,document_13004.json,156.68
air-bnb-listings,document_49140.json,45.1
air-bnb-listings,document_25826.json,41.65
air-bnb-listings,document_49270.json,43.93
air-bnb-listings,document_53136.json,44.21
air-bnb-listings,document_29707.json,28.02
air-bnb-listings,document_14866.json,63.4
air-bnb-listings,document_25729.json,28.1
air-bnb-listings,document_13080.json,514.4
air-bnb-listings,document_51565.json,26.23
air-bnb-listings,document_37134.json,25.68
air-bnb-listings,document_9268.json,27.83
air-bnb-listings,document_83285.json,25.96
air-bnb-listings,document_63053.json,65.1
air-bnb-listings,document_7995.json,28.07
air-bnb-listings,document_55189.json,46.99
air-bnb-listings,document_4798.json,25.4
air-bnb-listings,document_25257.json,400.33
air-bnb-listings,document_74069.json,150.37
air-bnb-listings,document_76635.json,198.44
air-bnb-listings,document_49751.json,56.21
air-bnb-listings,document_73676.json,84.74
air-bnb-listings,document_17313.json,93.13
air-bnb-listings,document_23834.json,258.42
air-bnb-listings,document_2413.json,225.47
air-bnb-listings,document_80391.json,26.0
air-bnb-listings,document_78289.json,25.65
air-bnb-listings,document_57214.json,107.43
air-bnb-listings,document_43713.json,49.25
air-bnb-listings,document_76690.json,45.59
air-bnb-listings,document_21462.json,43.03
air-bnb-listings,document_12548.json,389.25
air-bnb-listings,document_8625.json,95.13
air-bnb-listings,document_38700.json,26.24
air-bnb-listings,document_1463.json,228.32
air-bnb-listings,document_35487.json,84.11
air-bnb-listings,document_15339.json,25.86
air-bnb-listings,document_50944.json,25.94
air-bnb-listings,document_77171.json,92.89
air-bnb-listings,document_71259.json,78.08
air-bnb-listings,document_38352.json,62.95
air-bnb-listings,document_72283.json,26.42
air-bnb-listings,document_44013.json,307.05
air-bnb-listings,document_57723.json,166.12
air-bnb-listings,document_54555.json,24.95
air-bnb-listings,document_64440.json,54.91
air-bnb-listings,document_42914.json,413.77
air-bnb-listings,document_31803.json,89.63
air-bnb-listings,document_31762.json,94.23
air-bnb-listings,document_1762.json,128.23
air-bnb-listings,document_63648.json,25.94
air-bnb-listings,document_44088.json,60.52
air-bnb-listings,document_21218.json,24.79
air-bnb-listings,document_78233.json,42.18
air-bnb-listings,document_26278.json,53.18
air-bnb-listings,document_36253.json,242.97
air-bnb-listings,document_49418.json,24.53
air-bnb-listings,document_39919.json,24.77
air-bnb-listings,document_61210.json,39.61
air-bnb-listings,document_44143.json,128.96
air-bnb-listings,document_50954.json,24.2
air-bnb-listings,document_22245.json,124.46
air-bnb-listings,document_75377.json,176.81
air-bnb-listings,document_27728.json,25.64
air-bnb-listings,document_51107.json,23.75
air-bnb-listings,document_71580.json,56.64
air-bnb-listings,document_28935.json,198.02
air-bnb-listings,document_31234.json,24.29
air-bnb-listings,document_64943.json,340.69
air-bnb-listings,document_11250.json,23.24
air-bnb-listings,document_13501.json,93.46
air-bnb-listings,document_27466.json,87.18
air-bnb-listings,document_13876.json,26.31
air-bnb-listings,document_66912.json,55.64
air-bnb-listings,document_55272.json,25.16
air-bnb-listings,document_75956.json,63.59
air-bnb-listings,document_70050.json,51.05
air-bnb-listings,document_47091.json,24.76
air-bnb-listings,document_9029.json,60.8
air-bnb-listings,document_11516.json,25.13
air-bnb-listings,document_64182.json,23.93
air-bnb-listings,document_42640.json,23.89
air-bnb-listings,document_69593.json,24.05
air-bnb-listings,document_50768.json,23.94
air-bnb-listings,document_29050.json,92.45
air-bnb-listings,document_2594.json,119.63
air-bnb-listings,document_21418.json,22.33
air-bnb-listings,document_36720.json,60.79
air-bnb-listings,document_68453.json,25.14
air-bnb-listings,document_44019.json,23.5
air-bnb-listings,document_57827.json,23.02
air-bnb-listings,document_49367.json,408.34
air-bnb-listings,document_75757.json,86.19
air-bnb-listings,document_43313.json,65.26
air-bnb-listings,document_70042.json,87.85
air-bnb-listings,document_42757.json,165.11
air-bnb-listings,document_65999.json,22.94
air-bnb-listings,document_58561.json,72.33
air-bnb-listings,document_25000.json,39.32
air-bnb-listings,document_42212.json,49.81
air-bnb-listings,document_54510.json,161.59
air-bnb-listings,document_26818.json,35.5
air-bnb-listings,document_17842.json,37.11
air-bnb-listings,document_33939.json,67.15
air-bnb-listings,document_23198.json,23.09
air-bnb-listings,document_83564.json,71.0
air-bnb-listings,document_62395.json,23.0
air-bnb-listings,document_8866.json,37.16
air-bnb-listings,document_16194.json,20.48
air-bnb-listings,document_8772.json,22.85
air-bnb-listings,document_21434.json,21.21
air-bnb-listings,document_1880.json,21.28
air-bnb-listings,document_50194.json,21.46
air-bnb-listings,document_1631.json,37.64
air-bnb-listings,document_20253.json,91.49
air-bnb-listings,document_66440.json,49.95
air-bnb-listings,document_40526.json,65.45
air-bnb-listings,document_33783.json,35.88
air-bnb-listings,document_15617.json,50.39
air-bnb-listings,document_47118.json,38.47
air-bnb-listings,document_7696.json,22.36
air-bnb-listings,document_49668.json,73.35
air-bnb-listings,document_48469.json,38.57
air-bnb-listings,document_22715.json,253.28
air-bnb-listings,document_64738.json,131.49
air-bnb-listings,document_25745.json,335.99
air-bnb-listings,document_318.json,24.28
air-bnb-listings,document_14183.json,153.63
air-bnb-listings,document_80254.json,109.0
air-bnb-listings,document_22605.json,157.58
air-bnb-listings,document_47622.json,24.76
air-bnb-listings,document_30169.json,76.5
air-bnb-listings,document_75326.json,45.56
air-bnb-listings,document_66427.json,136.8
air-bnb-listings,document_72485.json,55.63
air-bnb-listings,document_64670.json,24.15
air-bnb-listings,document_32612.json,24.04
air-bnb-listings,document_35589.json,96.19
air-bnb-listings,document_71372.json,62.36
air-bnb-listings,document_38660.json,25.89
air-bnb-listings,document_29668.json,25.46
air-bnb-listings,document_37874.json,26.37
air-bnb-listings,document_28973.json,44.66
air-bnb-listings,document_70015.json,42.91
air-bnb-listings,document_26597.json,53.53
air-bnb-listings,document_72934.json,24.67
air-bnb-listings,document_15047.json,40.65
air-bnb-listings,document_43630.json,43.13
air-bnb-listings,document_67920.json,23.91
air-bnb-listings,document_65273.json,24.06
air-bnb-listings,document_923.json,24.15
air-bnb-listings,document_11297.json,162.94
air-bnb-listings,document_54011.json,380.84
air-bnb-listings,document_50107.json,40.45
air-bnb-listings,document_31377.json,121.47
air-bnb-listings,document_78228.json,24.17
air-bnb-listings,document_2980.json,42.27
air-bnb-listings,document_15596.json,24.49
air-bnb-listings,document_11951.json,24.21
air-bnb-listings,document_27185.json,40.19
air-bnb-listings,document_18929.json,69.37
air-bnb-listings,document_45202.json,23.7
air-bnb-listings,document_25894.json,73.68
air-bnb-listings,document_76375.json,24.14
air-bnb-listings,document_44646.json,24.59
air-bnb-listings,document_48025.json,25.96
air-bnb-listings,document_52901.json,41.31
air-bnb-listings,document_505.json,24.31
air-bnb-listings,document_20243.json,200.95
air-bnb-listings,document_81423.json,42.96
air-bnb-listings,document_71227.json,153.48
air-bnb-listings,document_31509.json,41.82
air-bnb-listings,document_2631.json,40.26
air-bnb-listings,document_29364.json,411.37
air-bnb-listings,document_19245.json,23.36
air-bnb-listings,document_51369.json,59.12
air-bnb-listings,document_53430.json,16.45
air-bnb-listings,document_12139.json,187.32
air-bnb-listings,document_32432.json,229.8
air-bnb-listings,document_80181.json,284.63
air-bnb-listings,document_67137.json,19.14
air-bnb-listings,document_18488.json,18.44
air-bnb-listings,document_83690.json,19.32
air-bnb-listings,document_14746.json,18.27
air-bnb-listings,document_31266.json,18.4
air-bnb-listings,document_21296.json,18.28
air-bnb-listings,document_40817.json,18.23
air-bnb-listings,document_37407.json,65.45
air-bnb-listings,document_63869.json,29.23
air-bnb-listings,document_82695.json,18.06
air-bnb-listings,document_57388.json,41.05
air-bnb-listings,document_62434.json,30.94
air-bnb-listings,document_24218.json,39.71
air-bnb-listings,document_26173.json,172.76
air-bnb-listings,document_42383.json,17.89
air-bnb-listings,document_59476.json,63.52
air-bnb-listings,document_1425.json,19.01
air-bnb-listings,document_77624.json,18.11
air-bnb-listings,document_42227.json,31.4
air-bnb-listings,document_74414.json,56.05
air-bnb-listings,document_53786.json,19.32
air-bnb-listings,document_26159.json,16.08
air-bnb-listings,document_72649.json,16.64
air-bnb-listings,document_21177.json,99.71
air-bnb-listings,document_5918.json,86.54
air-bnb-listings,document_11614.json,17.82
air-bnb-listings,document_40741.json,17.91
air-bnb-listings,document_4983.json,97.48
air-bnb-listings,document_51805.json,19.78
air-bnb-listings,document_18466.json,18.42
air-bnb-listings,document_72188.json,181.16
air-bnb-listings,document_53211.json,18.23
air-bnb-listings,document_4480.json,158.08
air-bnb-listings,document_76522.json,176.12
air-bnb-listings,document_76919.json,85.83
air-bnb-listings,document_40407.json,41.97
air-bnb-listings,document_32752.json,35.72
air-bnb-listings,document_44291.json,18.88
air-bnb-listings,document_68768.json,18.95
air-bnb-listings,document_3911.json,18.63
air-bnb-listings,document_14699.json,18.42
air-bnb-listings,document_24293.json,19.16
air-bnb-listings,document_20479.json,289.39
air-bnb-listings,document_80843.json,145.51
air-bnb-listings,document_33024.json,18.92
air-bnb-listings,document_67647.json,32.8
air-bnb-listings,document_55946.json,211.66
air-bnb-listings,document_46748.json,190.62
air-bnb-listings,document_45130.json,32.89
air-bnb-listings,document_210.json,36.07
air-bnb-listings,document_24479.json,20.56
air-bnb-listings,document_20995.json,107.73
air-bnb-listings,document_21440.json,77.58
air-bnb-listings,document_56247.json,18.97
air-bnb-listings,document_71153.json,42.92
air-bnb-listings,document_71624.json,32.41
air-bnb-listings,document_33999.json,20.59
air-bnb-listings,document_48146.json,130.58
air-bnb-listings,document_75319.json,58.57
air-bnb-listings,document_29768.json,86.29
air-bnb-listings,document_2123.json,19.34
air-bnb-listings,document_12132.json,47.28
air-bnb-listings,document_37332.json,20.76
air-bnb-listings,document_74354.json,264.9
air-bnb-listings,document_46467.json,136.01
air-bnb-listings,document_54004.json,72.96
air-bnb-listings,document_20699.json,32.55
air-bnb-listings,document_69452.json,74.52
air-bnb-listings,document_74272.json,20.2
air-bnb-listings,document_43006.json,98.8
air-bnb-listings,document_22461.json,20.69
air-bnb-listings,document_270.json,93.81
air-bnb-listings,document_16829.json,20.2
air-bnb-listings,document_6417.json,72.99
air-bnb-listings,document_32275.json,83.14
air-bnb-listings,document_22379.json,97.47
air-bnb-listings,document_42918.json,19.46
air-bnb-listings,document_63121.json,47.98
air-bnb-listings,document_67056.json,38.34
air-bnb-listings,document_20143.json,34.58
air-bnb-listings,document_78891.json,207.46
air-bnb-listings,document_31342.json,21.08
air-bnb-listings,document_77719.json,52.5
air-bnb-listings,document_19013.json,35.11
air-bnb-listings,document_60393.json,36.91
air-bnb-listings,document_31462.json,77.37
air-bnb-listings,document_4118.json,19.55
air-bnb-listings,document_55041.json,104.37
air-bnb-listings,document_74293.json,20.56
air-bnb-listings,document_63083.json,36.46
air-bnb-listings,document_46976.json,222.83
air-bnb-listings,document_48520.json,19.87
air-bnb-listings,document_63500.json,21.07
air-bnb-listings,document_83338.json,92.11
air-bnb-listings,document_51775.json,35.48
air-bnb-listings,document_72339.json,21.4
air-bnb-listings,document_25601.json,69.12
air-bnb-listings,document_53707.json,62.44
air-bnb-listings,document_6082.json,66.47
air-bnb-listings,document_40583.json,21.11
air-bnb-listings,document_61297.json,99.76
air-bnb-listings,document_56848.json,21.91
air-bnb-listings,document_76727.json,97.42
air-bnb-listings,document_29226.json,44.22
air-bnb-listings,document_31695.json,46.45
air-bnb-listings,document_19623.json,20.34
air-bnb-listings,document_71710.json,33.99
air-bnb-listings,document_62436.json,34.3
air-bnb-listings,document_65137.json,47.94
air-bnb-listings,document_1489.json,58.86
air-bnb-listings,document_24061.json,20.39
air-bnb-listings,document_55680.json,19.47
air-bnb-listings,document_46316.json,54.24
air-bnb-listings,document_41974.json,35.92
air-bnb-listings,document_70692.json,61.24
air-bnb-listings,document_2618.json,35.55
air-bnb-listings,document_2135.json,32.56
air-bnb-listings,document_13329.json,155.33
air-bnb-listings,document_35983.json,21.64
air-bnb-listings,document_39540.json,21.33
air-bnb-listings,document_74686.json,20.8
air-bnb-listings,document_62697.json,91.6
air-bnb-listings,document_42224.json,133.85
air-bnb-listings,document_68658.json,99.14
air-bnb-listings,document_59119.json,20.23
air-bnb-listings,document_73921.json,20.29
air-bnb-listings,document_17534.json,48.11
air-bnb-listings,document_47145.json,114.32
air-bnb-listings,document_45007.json,20.15
air-bnb-listings,document_13647.json,55.0
air-bnb-listings,document_42275.json,34.09
air-bnb-listings,document_69683.json,20.25
air-bnb-listings,document_72165.json,60.93
air-bnb-listings,document_59941.json,21.05
air-bnb-listings,document_66867.json,63.89
air-bnb-listings,document_57963.json,73.46
air-bnb-listings,document_33517.json,93.11
air-bnb-listings,document_64149.json,91.0
air-bnb-listings,document_64922.json,196.04
air-bnb-listings,document_50686.json,20.45
air-bnb-listings,document_38932.json,75.65
air-bnb-listings,document_31338.json,20.69
air-bnb-listings,document_6635.json,46.8
air-bnb-listings,document_46925.json,20.28
air-bnb-listings,document_81557.json,20.15
air-bnb-listings,document_72768.json,341.09
air-bnb-listings,document_28318.json,38.57
air-bnb-listings,document_42321.json,40.4
air-bnb-listings,document_21620.json,17.51
air-bnb-listings,document_21355.json,82.23
air-bnb-listings,document_44246.json,40.78
air-bnb-listings,document_73304.json,46.84
air-bnb-listings,document_39058.json,18.28
air-bnb-listings,document_28761.json,65.48
air-bnb-listings,document_10346.json,141.28
air-bnb-listings,document_19905.json,17.98
air-bnb-listings,document_14977.json,60.89
air-bnb-listings,document_34672.json,19.34
air-bnb-listings,document_67541.json,19.54
air-bnb-listings,document_31785.json,61.67
air-bnb-listings,document_57532.json,31.59
air-bnb-listings,document_3343.json,20.38
air-bnb-listings,document_55141.json,31.36
air-bnb-listings,document_69744.json,161.58
air-bnb-listings,document_34751.json,153.48
air-bnb-listings,document_41695.json,31.2
air-bnb-listings,document_52578.json,34.07
air-bnb-listings,document_31360.json,18.66
air-bnb-listings,document_7350.json,84.9
air-bnb-listings,document_71839.json,313.6
air-bnb-listings,document_82691.json,65.44
air-bnb-listings,document_25998.json,35.14
air-bnb-listings,document_56881.json,18.81
air-bnb-listings,document_69193.json,181.17
air-bnb-listings,document_82805.json,53.82
air-bnb-listings,document_67354.json,31.55
air-bnb-listings,document_7725.json,20.31
air-bnb-listings,document_46177.json,18.5
air-bnb-listings,document_56122.json,80.16
air-bnb-listings,document_81792.json,71.48
air-bnb-listings,document_12506.json,60.48
air-bnb-listings,document_62248.json,34.9
air-bnb-listings,document_36346.json,64.32
air-bnb-listings,document_23615.json,105.12
air-bnb-listings,document_28375.json,48.94
air-bnb-listings,document_5454.json,21.05
air-bnb-listings,document_36697.json,63.86
air-bnb-listings,document_3580.json,20.2
air-bnb-listings,document_56160.json,161.91
air-bnb-listings,document_4615.json,46.98
air-bnb-listings,document_72458.json,32.72
air-bnb-listings,document_46390.json,21.18
air-bnb-listings,document_43394.json,36.15
air-bnb-listings,document_47975.json,108.18
air-bnb-listings,document_39795.json,203.69
air-bnb-listings,document_61639.json,53.66
air-bnb-listings,document_33886.json,20.39
air-bnb-listings,document_56472.json,22.22
air-bnb-listings,document_33492.json,22.39
air-bnb-listings,document_13682.json,21.14
air-bnb-listings,document_68505.json,61.35
air-bnb-listings,document_17569.json,47.09
air-bnb-listings,document_51955.json,20.87
air-bnb-listings,document_10004.json,35.66
air-bnb-listings,document_68240.json,21.19
air-bnb-listings,document_67057.json,20.31
air-bnb-listings,document_43882.json,20.4
air-bnb-listings,document_62165.json,20.61
air-bnb-listings,document_47048.json,55.54
air-bnb-listings,document_60794.json,20.51
air-bnb-listings,document_17071.json,146.49
air-bnb-listings,document_83578.json,49.18
air-bnb-listings,document_48374.json,78.28
air-bnb-listings,document_13378.json,121.74
air-bnb-listings,document_54635.json,66.24
air-bnb-listings,document_47462.json,23.0
air-bnb-listings,document_32233.json,48.44
air-bnb-listings,document_19672.json,225.89
air-bnb-listings,document_27654.json,21.44
air-bnb-listings,document_21304.json,288.61
air-bnb-listings,document_60539.json,23.47
air-bnb-listings,document_81544.json,34.94
air-bnb-listings,document_6825.json,22.04
air-bnb-listings,document_32918.json,21.78
air-bnb-listings,document_62115.json,38.59
air-bnb-listings,document_9460.json,22.24
air-bnb-listings,document_37575.json,22.1
air-bnb-listings,document_24885.json,22.13
air-bnb-listings,document_76773.json,38.46
air-bnb-listings,document_52977.json,21.53
air-bnb-listings,document_14459.json,86.84
air-bnb-listings,document_49333.json,23.59
air-bnb-listings,document_70961.json,54.89
air-bnb-listings,document_80547.json,23.58
air-bnb-listings,document_82549.json,44.13
air-bnb-listings,document_50270.json,137.15
air-bnb-listings,document_8700.json,24.51
air-bnb-listings,document_83605.json,73.85
air-bnb-listings,document_47720.json,106.03
air-bnb-listings,document_10638.json,42.07
air-bnb-listings,document_6048.json,121.08
air-bnb-listings,document_49808.json,24.03
air-bnb-listings,document_48398.json,23.66
air-bnb-listings,document_57350.json,245.7
air-bnb-listings,document_52357.json,54.65
air-bnb-listings,document_6931.json,24.08
air-bnb-listings,document_61112.json,99.69
air-bnb-listings,document_26338.json,24.72
air-bnb-listings,document_24084.json,24.0
air-bnb-listings,document_36945.json,85.64
air-bnb-listings,document_36662.json,41.48
air-bnb-listings,document_59321.json,79.4
air-bnb-listings,document_16619.json,99.4
air-bnb-listings,document_3381.json,101.75
air-bnb-listings,document_76098.json,56.87
air-bnb-listings,document_11073.json,147.99
air-bnb-listings,document_27591.json,23.63
air-bnb-listings,document_66248.json,157.9
air-bnb-listings,document_64997.json,95.95
air-bnb-listings,document_77088.json,22.19
air-bnb-listings,document_47432.json,40.76
air-bnb-listings,document_65167.json,72.39
air-bnb-listings,document_5212.json,38.52
air-bnb-listings,document_34532.json,94.49
air-bnb-listings,document_79861.json,23.57
air-bnb-listings,document_69484.json,23.72
air-bnb-listings,document_52926.json,23.96
air-bnb-listings,document_51101.json,22.01
air-bnb-listings,document_74311.json,22.43
air-bnb-listings,document_19903.json,24.07
air-bnb-listings,document_29400.json,52.42
air-bnb-listings,document_14242.json,37.62
air-bnb-listings,document_8220.json,23.72
air-bnb-listings,document_33295.json,22.07
air-bnb-listings,document_81842.json,82.48
air-bnb-listings,document_21398.json,22.32
air-bnb-listings,document_67261.json,22.6
air-bnb-listings,document_62767.json,172.33
air-bnb-listings,document_56878.json,23.07
air-bnb-listings,document_75971.json,24.19
air-bnb-listings,document_1805.json,114.82
air-bnb-listings,document_65136.json,282.99
air-bnb-listings,document_22452.json,49.61
air-bnb-listings,document_32813.json,23.79
air-bnb-listings,document_19708.json,24.89
air-bnb-listings,document_76566.json,86.93
air-bnb-listings,document_64049.json,39.46
air-bnb-listings,document_42837.json,24.59
air-bnb-listings,document_45047.json,39.79
air-bnb-listings,document_22628.json,77.76
air-bnb-listings,document_70616.json,49.95
air-bnb-listings,document_53247.json,40.11
air-bnb-listings,document_23777.json,23.71
air-bnb-listings,document_17325.json,23.66
air-bnb-listings,document_24287.json,58.7
air-bnb-listings,document_46461.json,107.03
air-bnb-listings,document_11662.json,118.16
air-bnb-listings,document_21131.json,72.08
air-bnb-listings,document_7171.json,256.4
air-bnb-listings,document_83356.json,39.89
air-bnb-listings,document_6400.json,22.85
air-bnb-listings,document_73340.json,23.67
air-bnb-listings,document_19908.json,43.03
air-bnb-listings,document_6510.json,45.44
air-bnb-listings,document_57161.json,182.53
air-bnb-listings,document_82426.json,71.04
air-bnb-listings,document_34359.json,42.77
air-bnb-listings,document_18509.json,53.06
air-bnb-listings,document_22616.json,41.49
air-bnb-listings,document_6663.json,103.35
air-bnb-listings,document_76173.json,71.21
air-bnb-listings,document_78270.json,24.16
air-bnb-listings,document_64632.json,23.19
air-bnb-listings,document_77846.json,25.14
air-bnb-listings,document_83675.json,37.75
air-bnb-listings,document_74967.json,52.97
air-bnb-listings,document_47785.json,79.33
air-bnb-listings,document_3351.json,25.88
air-bnb-listings,document_27649.json,52.72
air-bnb-listings,document_28787.json,24.49
air-bnb-listings,document_82542.json,66.16
air-bnb-listings,document_30911.json,96.12
air-bnb-listings,document_68742.json,44.04
air-bnb-listings,document_36044.json,53.58
air-bnb-listings,document_33858.json,20.6
air-bnb-listings,document_44559.json,20.82
air-bnb-listings,document_55502.json,43.92
air-bnb-listings,document_64437.json,83.26
air-bnb-listings,document_6997.json,17.25
air-bnb-listings,document_65105.json,112.16
air-bnb-listings,document_20164.json,54.5
air-bnb-listings,document_69720.json,80.92
air-bnb-listings,document_15767.json,37.3
air-bnb-listings,document_42096.json,19.21
air-bnb-listings,document_8100.json,30.09
air-bnb-listings,document_31899.json,18.48
air-bnb-listings,document_61118.json,17.12
air-bnb-listings,document_39586.json,17.92
air-bnb-listings,document_18547.json,82.84
air-bnb-listings,document_75926.json,66.22
air-bnb-listings,document_69818.json,17.9
air-bnb-listings,document_2052.json,41.58
air-bnb-listings,document_75631.json,18.47
air-bnb-listings,document_44663.json,282.86
